counter,timestamp,data_type,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46
50,0,0.0,89218.796875,3.550790071487,89218.7890625,0.016160000116,89218.75,5.9999998e-05,89218.59375,0.000500000024,89218.453125,5.9999998e-05,89218.8125,1.359439969063,89218.8203125,0.00046000001,89218.859375,5.9999998e-05,89219.15625,5.9999998e-05,89219.609375,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0,0.0,89218.796875,3.550790071487,89218.7890625,0.016160000116,89218.75,5.9999998e-05,89218.59375,0.000500000024,89218.453125,5.9999998e-05,89218.8125,1.359920024872,89218.8203125,0.00046000001,89218.859375,5.9999998e-05,89219.15625,5.9999998e-05,89219.609375,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,1765106508022,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89218.8,89218.81,89218.8,89218.81,0.00039,24.0890787,2.0
53,0,0.0,89218.796875,3.550790071487,89218.7890625,0.016160000116,89218.75,5.9999998e-05,89218.59375,0.000500000024,89218.453125,5.9999998e-05,89218.8125,1.359979987144,89218.8203125,0.00046000001,89218.859375,5.9999998e-05,89219.15625,5.9999998e-05,89219.609375,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0,0.0,89218.796875,3.550790071487,89218.7890625,0.016160000116,89218.75,5.9999998e-05,89218.59375,0.000500000024,89218.453125,5.9999998e-05,89218.8125,1.359500050545,89218.8203125,0.00046000001,89218.859375,5.9999998e-05,89219.15625,5.9999998e-05,89219.609375,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0,0.0,89218.796875,3.550790071487,89218.7890625,0.016160000116,89218.75,5.9999998e-05,89218.59375,0.000500000024,89218.453125,5.9999998e-05,89218.8125,1.359969973564,89218.8203125,0.00046000001,89218.859375,5.9999998e-05,89219.15625,5.9999998e-05,89219.609375,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0,0.0,89218.796875,3.550790071487,89218.7890625,0.016160000116,89218.75,5.9999998e-05,89218.59375,0.000500000024,89218.453125,5.9999998e-05,89218.8125,1.359500050545,89218.8203125,0.00046000001,89218.859375,5.9999998e-05,89219.15625,5.9999998e-05,89219.609375,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,0,0.0,89218.796875,3.550790071487,89218.7890625,0.016160000116,89218.75,5.9999998e-05,89218.59375,0.000500000024,89218.453125,5.9999998e-05,89218.8125,1.357710003853,89218.8203125,0.00039999999,89218.859375,5.9999998e-05,89218.8671875,0.006049999967,89219.15625,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0,0.0,89218.796875,3.550790071487,89218.7890625,0.016160000116,89218.75,5.9999998e-05,89218.59375,0.000500000024,89218.453125,5.9999998e-05,89218.8125,1.357859969139,89218.8203125,0.00046000001,89218.859375,5.9999998e-05,89218.8671875,0.000390000001,89219.15625,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,0,0.0,89218.796875,3.551280021667,89218.7890625,0.016160000116,89218.75,5.9999998e-05,89218.59375,0.000500000024,89218.453125,5.9999998e-05,89218.8125,1.356799960136,89218.8203125,0.00046000001,89218.859375,5.9999998e-05,89218.8671875,0.00033000001,89219.15625,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,0,0.0,89218.796875,3.551280021667,89218.7890625,0.016160000116,89218.75,5.9999998e-05,89218.59375,0.000500000024,89218.453125,5.9999998e-05,89218.8125,1.356799960136,89218.8203125,0.00046000001,89218.859375,5.9999998e-05,89218.8671875,0.00026999999,89219.15625,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,0,0.0,89218.796875,3.551130056381,89218.7890625,0.016160000116,89218.75,5.9999998e-05,89218.59375,0.000500000024,89218.453125,5.9999998e-05,89218.8125,1.221119999886,89218.8203125,0.000369999994,89218.859375,5.9999998e-05,89218.8671875,0.000360000005,89219.15625,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,0,0.0,89218.796875,3.607640028,89218.7890625,0.016160000116,89218.75,5.9999998e-05,89218.59375,0.001049999963,89218.453125,5.9999998e-05,89218.8125,0.28764000535,89218.8203125,0.000520000001,89218.859375,5.9999998e-05,89218.8671875,0.00026999999,89219.15625,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,1765106509016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89218.81,89218.81,89218.8,89218.8,0.003,254.2736085,3.0
64,0,0.0,89218.796875,3.607640028,89218.7890625,0.016160000116,89218.75,5.9999998e-05,89218.59375,0.001049999963,89218.453125,5.9999998e-05,89218.8125,0.226420000196,89218.8203125,0.000520000001,89218.859375,5.9999998e-05,89218.8671875,0.00026999999,89219.15625,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,0,0.0,89218.796875,3.607640028,89218.7890625,0.016160000116,89218.75,5.9999998e-05,89218.59375,0.001049999963,89218.453125,5.9999998e-05,89218.8125,0.225999996066,89218.8203125,0.000520000001,89218.859375,5.9999998e-05,89218.8671875,0.00026999999,89219.15625,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,0,0.0,89218.796875,3.607640028,89218.7890625,0.016160000116,89218.75,5.9999998e-05,89218.59375,0.001049999963,89218.453125,5.9999998e-05,89218.8125,0.225999996066,89218.8203125,0.000520000001,89218.859375,5.9999998e-05,89218.8671875,0.00026999999,89219.15625,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,0,0.0,89218.796875,3.607640028,89218.7890625,0.016160000116,89218.75,5.9999998e-05,89218.59375,0.001049999963,89218.453125,5.9999998e-05,89218.8125,0.225999996066,89218.8203125,0.000520000001,89218.859375,5.9999998e-05,89218.8671875,0.00026999999,89219.15625,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,0,0.0,89218.796875,3.607640028,89218.7890625,0.016160000116,89218.75,5.9999998e-05,89218.59375,0.001049999963,89218.453125,5.9999998e-05,89218.8125,0.225360006094,89218.8203125,0.000520000001,89218.859375,5.9999998e-05,89218.8671875,0.00026999999,89219.15625,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,0,0.0,89218.796875,3.607640028,89218.7890625,0.016160000116,89218.75,5.9999998e-05,89218.59375,0.001049999963,89218.453125,5.9999998e-05,89218.8125,0.225360006094,89218.8203125,0.000520000001,89218.859375,5.9999998e-05,89218.8671875,0.00026999999,89219.15625,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,0,0.0,89218.796875,3.607640028,89218.7890625,0.016160000116,89218.75,5.9999998e-05,89218.59375,0.001049999963,89218.453125,5.9999998e-05,89218.8125,0.225360006094,89218.8203125,0.000520000001,89218.859375,5.9999998e-05,89218.8671875,0.00026999999,89219.15625,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,0,0.0,89218.796875,3.607640028,89218.7890625,0.016160000116,89218.75,5.9999998e-05,89218.59375,0.001049999963,89218.453125,5.9999998e-05,89218.8125,0.225360006094,89218.8203125,0.000520000001,89218.859375,5.9999998e-05,89218.8671875,0.00026999999,89219.15625,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,0,0.0,89218.796875,3.636440038681,89218.7890625,0.016160000116,89218.75,5.9999998e-05,89218.59375,0.001049999963,89218.453125,5.9999998e-05,89218.8125,0.217319995165,89218.8203125,0.000449999992,89218.859375,5.9999998e-05,89218.8671875,0.00026999999,89219.15625,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,0,0.0,89218.796875,3.805109977722,89218.7890625,0.016160000116,89218.75,5.9999998e-05,89218.59375,0.001049999963,89218.453125,5.9999998e-05,89218.8125,0.198990002275,89218.8203125,0.000569999975,89218.859375,5.9999998e-05,89218.8671875,0.00026999999,89219.15625,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,1765106510022,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89218.81,89218.81,89218.81,89218.81,0.00931,830.6271211,24.0
75,0,0.0,89218.796875,3.80532002449,89218.7890625,0.016160000116,89218.75,5.9999998e-05,89218.59375,0.001109999954,89218.453125,0.000180000003,89218.8125,0.199080005288,89218.8203125,0.000630000024,89218.859375,0.000119999997,89218.8671875,0.00026999999,89219.15625,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,0,0.0,89218.796875,3.806679964066,89218.7890625,0.016160000116,89218.75,5.9999998e-05,89218.59375,0.001109999954,89218.453125,0.000180000003,89218.8125,0.199379995465,89218.8203125,0.000509999983,89218.859375,5.9999998e-05,89218.8671875,0.00026999999,89219.15625,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,0,0.0,89218.796875,3.806679964066,89218.7890625,0.016160000116,89218.75,5.9999998e-05,89218.59375,0.001109999954,89218.453125,0.000180000003,89218.8125,0.199440002441,89218.8203125,0.000509999983,89218.859375,5.9999998e-05,89218.8671875,0.00026999999,89219.15625,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,0,0.0,89218.796875,3.806679964066,89218.7890625,0.016160000116,89218.75,5.9999998e-05,89218.59375,0.001109999954,89218.453125,0.000180000003,89218.8125,0.185499995947,89218.8203125,0.000509999983,89218.859375,5.9999998e-05,89218.8671875,0.00026999999,89219.15625,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,0,0.0,89218.796875,3.920730113983,89218.7890625,0.016160000116,89218.75,5.9999998e-05,89218.59375,0.001109999954,89218.453125,0.000180000003,89218.8125,0.185499995947,89218.8203125,0.000509999983,89218.859375,5.9999998e-05,89218.8671875,0.00026999999,89219.15625,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,0,0.0,89218.796875,3.942610025406,89218.7890625,0.016160000116,89218.75,5.9999998e-05,89218.59375,0.001109999954,89218.453125,5.9999998e-05,89218.8125,0.148269996047,89218.8203125,0.000509999983,89218.859375,5.9999998e-05,89218.8671875,0.00026999999,89219.15625,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,0,0.0,89218.796875,3.942610025406,89218.7890625,0.016160000116,89218.75,5.9999998e-05,89218.59375,0.001109999954,89218.453125,5.9999998e-05,89218.8125,0.148269996047,89218.8203125,0.000569999975,89218.859375,5.9999998e-05,89218.8671875,0.00026999999,89219.15625,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,0,0.0,89218.796875,3.942729949951,89218.7890625,0.016160000116,89218.75,5.9999998e-05,89218.59375,0.001109999954,89218.453125,0.000180000003,89218.8125,0.148269996047,89218.8203125,0.000569999975,89218.859375,5.9999998e-05,89218.8671875,0.00026999999,89219.15625,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,0,0.0,89218.796875,3.942729949951,89218.7890625,0.016160000116,89218.75,5.9999998e-05,89218.59375,0.001109999954,89218.453125,0.000180000003,89218.8125,0.148269996047,89218.8203125,0.000569999975,89218.859375,5.9999998e-05,89218.8671875,0.00026999999,89219.15625,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,0,0.0,89218.796875,3.942729949951,89218.7890625,0.016160000116,89218.75,5.9999998e-05,89218.59375,0.001109999954,89218.453125,0.000180000003,89218.8125,0.148269996047,89218.8203125,0.000569999975,89218.859375,5.9999998e-05,89218.8671875,0.00026999999,89219.15625,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,1765106511027,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89218.81,89218.81,89218.81,89218.81,0.05129,4576.0327649,7.0
86,0,0.0,89218.796875,3.942729949951,89218.7890625,0.016160000116,89218.75,5.9999998e-05,89218.59375,0.001109999954,89218.453125,0.000180000003,89218.8125,0.147249996662,89218.8203125,0.000630000024,89218.859375,5.9999998e-05,89218.8671875,0.00026999999,89219.15625,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,0,0.0,89218.796875,3.942729949951,89218.7890625,0.016160000116,89218.75,5.9999998e-05,89218.59375,0.001109999954,89218.453125,0.000180000003,89218.8125,0.147190004587,89218.8203125,0.000569999975,89218.859375,5.9999998e-05,89218.8671875,0.00026999999,89219.15625,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,0,0.0,89218.796875,3.942729949951,89218.7890625,0.016160000116,89218.75,5.9999998e-05,89218.59375,0.001109999954,89218.453125,0.000180000003,89218.8125,0.147190004587,89218.8203125,0.000569999975,89218.859375,5.9999998e-05,89218.8671875,0.00026999999,89219.15625,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,0,0.0,89218.796875,3.942729949951,89218.7890625,0.016160000116,89218.75,5.9999998e-05,89218.59375,0.001109999954,89218.453125,0.000180000003,89218.8125,0.147190004587,89218.8203125,0.000509999983,89218.859375,5.9999998e-05,89218.8671875,0.00026999999,89219.15625,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,0,0.0,89218.796875,3.942729949951,89218.7890625,0.016160000116,89218.75,5.9999998e-05,89218.59375,0.001109999954,89218.453125,0.000180000003,89218.8125,0.147190004587,89218.8203125,0.000509999983,89218.859375,5.9999998e-05,89218.8671875,0.00026999999,89219.15625,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,0,0.0,89218.796875,3.942729949951,89218.7890625,0.016160000116,89218.75,5.9999998e-05,89218.59375,0.001109999954,89218.453125,0.000180000003,89218.8125,0.147249996662,89218.8203125,0.000569999975,89218.859375,5.9999998e-05,89218.8671875,0.00026999999,89219.15625,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,0,0.0,89218.796875,3.942729949951,89218.7890625,0.016160000116,89218.75,5.9999998e-05,89218.59375,0.001109999954,89218.453125,0.000180000003,89218.8125,0.147310003638,89218.8203125,0.000569999975,89218.859375,5.9999998e-05,89218.8671875,0.00026999999,89219.15625,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,0,0.0,89218.796875,3.942729949951,89218.7890625,0.016160000116,89218.75,5.9999998e-05,89218.59375,0.001109999954,89218.453125,0.000180000003,89218.8125,0.147249996662,89218.8203125,0.000509999983,89218.859375,5.9999998e-05,89218.8671875,0.00026999999,89219.15625,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,0,0.0,89218.796875,3.942729949951,89218.7890625,0.016160000116,89218.75,5.9999998e-05,89218.59375,0.001109999954,89218.453125,0.000180000003,89218.8125,0.147249996662,89218.8203125,0.000579999993,89218.859375,5.9999998e-05,89218.8671875,0.00026999999,89219.15625,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,0,0.0,89218.796875,3.942729949951,89218.7890625,0.016160000116,89218.75,5.9999998e-05,89218.59375,0.001109999954,89218.453125,0.000180000003,89218.8125,0.147430002689,89218.8203125,0.000579999993,89218.859375,5.9999998e-05,89218.8671875,0.00026999999,89219.15625,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,1765106512050,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89218.81,89218.81,89218.81,89218.81,0.00102,91.0031862,2.0
97,0,0.0,89218.796875,3.942729949951,89218.7890625,0.016160000116,89218.75,5.9999998e-05,89218.59375,0.001109999954,89218.453125,0.000180000003,89218.8125,0.147249996662,89218.8203125,0.000579999993,89218.859375,5.9999998e-05,89218.8671875,0.00026999999,89219.15625,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,0,0.0,89218.796875,3.942729949951,89218.7890625,0.016160000116,89218.75,5.9999998e-05,89218.59375,0.001109999954,89218.453125,0.000180000003,89218.8125,0.147249996662,89218.8203125,0.000520000001,89218.859375,5.9999998e-05,89218.8671875,0.00026999999,89219.15625,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,0,0.0,89218.796875,3.942729949951,89218.7890625,0.016160000116,89218.75,5.9999998e-05,89218.59375,0.001109999954,89218.453125,0.000180000003,89218.8125,0.147249996662,89218.8203125,0.000579999993,89218.859375,5.9999998e-05,89218.8671875,0.00026999999,89219.15625,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,0,0.0,89218.796875,3.942239999771,89218.7890625,0.016160000116,89218.75,5.9999998e-05,89218.59375,0.001109999954,89218.453125,0.000180000003,89218.8125,0.147670000792,89218.8203125,0.000699999975,89218.859375,5.9999998e-05,89218.8671875,0.00026999999,89219.15625,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,0,0.0,89218.796875,3.942239999771,89218.7890625,0.016160000116,89218.75,5.9999998e-05,89218.59375,0.001109999954,89218.453125,0.000180000003,89218.8125,0.14755000174,89218.8203125,0.000579999993,89218.859375,5.9999998e-05,89218.8671875,0.00026999999,89219.15625,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,0,0.0,89218.796875,3.942239999771,89218.7890625,0.016160000116,89218.75,5.9999998e-05,89218.59375,0.001109999954,89218.453125,0.000180000003,89218.8125,0.14755000174,89218.8203125,0.000520000001,89218.859375,5.9999998e-05,89218.8671875,0.00026999999,89219.15625,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,0,0.0,89218.796875,3.942239999771,89218.7890625,0.016160000116,89218.75,5.9999998e-05,89218.59375,0.001109999954,89218.453125,0.000180000003,89218.8125,0.147489994764,89218.8203125,0.000520000001,89218.859375,5.9999998e-05,89218.8671875,0.00026999999,89219.15625,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,0,0.0,89218.796875,3.942239999771,89218.7890625,0.016160000116,89218.75,5.9999998e-05,89218.59375,0.001109999954,89218.453125,0.000180000003,89218.8125,0.14755000174,89218.8203125,0.000520000001,89218.859375,5.9999998e-05,89218.8671875,0.00026999999,89219.15625,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
